@relation example1

@attribute name string
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric

@data
'sample27',7.126433e+000,-8.035688e-001,1.388912e+001,2.033318e+000,2.386977e+001,-2.781572e+000,5.075903e+000,1.863033e+001,1.289378e+001,5.060010e+000,2.575612e+000,-4.440254e+000,7.019029e+000,3.044257e+000
'sample27',8.289220e+000,-3.949213e+000,1.046673e+001,-1.242763e+000,1.738558e+001,-3.708796e+000,-5.509298e-001,1.222651e+001,9.419812e+000,5.337301e+000,5.085563e+000,1.791554e+000,6.174875e+000,4.316481e+000
'sample27',8.203726e+000,-5.904991e+000,1.021632e+001,-7.284956e+000,1.249741e+001,-6.264959e+000,-9.220408e+000,6.635324e+000,7.854229e+000,7.987656e+000,1.032115e+001,2.697321e+000,5.272539e+000,6.668535e+000
'sample27',9.712471e+000,-4.771112e+000,1.110092e+001,-8.192994e+000,1.073499e+001,-1.571073e+000,-1.012388e+001,5.481461e+000,1.817020e+000,7.207758e+000,1.467853e+001,5.799292e+000,7.689558e+000,3.860725e+000
'sample27',1.017489e+001,-4.784583e+000,8.359039e+000,-1.075892e+001,8.543298e+000,-3.146972e+000,-9.878258e+000,6.230468e+000,3.068181e+000,6.594967e+000,1.446045e+001,5.174133e+000,7.370223e+000,3.286807e+000
'sample27',1.062371e+001,-6.683645e+000,5.285286e+000,-8.822289e+000,8.978937e+000,-6.409863e+000,-7.286138e+000,8.945916e+000,4.726772e+000,6.215337e+000,1.222498e+001,6.327648e+000,8.904392e+000,5.435719e+000
'sample27',9.014396e+000,-9.066678e+000,5.649252e+000,-5.191399e+000,9.123062e+000,-8.063026e+000,-4.614193e+000,1.369501e+001,6.469827e+000,6.927065e+000,1.587911e+001,6.916668e+000,6.994692e+000,7.405867e+000
'sample27',5.840967e+000,-1.020079e+001,5.938206e+000,-2.385889e+000,1.077727e+001,-4.997739e+000,-6.468470e+000,1.665582e+001,1.140427e+001,1.032978e+001,1.927362e+001,6.782373e+000,6.856135e+000,8.883648e+000
'sample27',6.021877e+000,-8.251001e+000,4.805986e+000,4.946458e-001,1.166282e+001,-3.529400e+000,-7.912915e+000,1.635927e+001,1.069905e+001,3.384803e+000,1.971075e+001,2.431598e+000,2.688601e+000,5.935106e+000
'sample27',6.929642e+000,-4.781803e+000,3.495514e+000,1.673909e+000,9.996364e+000,-2.658638e+000,-1.188780e+001,7.157867e+000,1.210027e+001,3.224921e-001,1.345148e+001,6.035879e-001,6.835198e+000,8.357442e+000
'sample27',9.616599e+000,1.308610e+000,3.131376e+000,2.405084e+000,1.122472e+001,-3.653575e+000,-8.085485e+000,7.464576e-001,8.396060e+000,-1.801129e+000,8.900189e+000,-2.772814e+000,4.251021e+000,7.971201e+000
'sample27',8.858730e+000,5.196998e+000,6.863455e+000,5.993185e+000,1.385348e+001,8.724305e-001,-2.465552e+000,-5.240998e+000,7.774572e+000,-2.994519e+000,7.321424e+000,-2.517210e+000,3.764702e+000,9.554638e+000
'sample27',5.933424e+000,8.671685e+000,7.740482e+000,5.694338e+000,1.647736e+001,4.260805e+000,-1.318957e+000,-4.240768e+000,5.976940e+000,-2.191356e+000,8.069936e+000,1.815609e+000,5.447868e+000,6.947546e+000
'sample27',3.245505e+000,1.037081e+001,1.217179e+001,6.288717e+000,1.472796e+001,4.509160e+000,-6.461875e+000,-5.088299e+000,2.877578e+000,-2.495197e+000,6.956997e+000,5.481783e+000,8.409505e+000,5.625162e+000
'sample27',8.935146e-001,1.092597e+001,1.300105e+001,8.379286e+000,1.772752e+001,1.051735e+001,6.024755e-001,3.789898e+000,3.451024e+000,5.998003e+000,6.534874e+000,1.246609e+001,1.651570e+001,5.790308e+000
'sample27',6.789644e-001,1.171276e+001,1.313829e+001,8.184916e+000,1.600118e+001,1.425593e+001,6.998264e+000,9.274716e+000,6.327242e+000,9.248543e+000,5.210189e+000,9.002503e+000,1.581426e+001,8.553458e+000
'sample27',3.569349e-001,1.207930e+001,1.105970e+001,1.168599e+001,1.756944e+001,2.013821e+001,1.878436e+001,1.148874e+001,7.427153e+000,9.184482e+000,1.226396e+001,1.208143e+001,1.282261e+001,7.162577e+000
'sample27',4.695950e-001,1.117113e+001,1.001115e+001,9.976550e+000,1.535575e+001,1.599749e+001,1.380733e+001,9.607493e+000,8.300069e+000,6.401812e+000,1.364025e+001,1.268023e+001,1.249493e+001,7.597659e+000
'sample27',1.046463e+000,1.171211e+001,9.010640e+000,1.058608e+001,1.371197e+001,1.321555e+001,1.477741e+001,8.441546e+000,5.101275e+000,3.472111e+000,1.185287e+001,8.997008e+000,9.976058e+000,5.707479e+000
'sample27',1.421251e+000,1.197694e+001,1.006422e+001,7.929224e+000,1.113463e+001,9.596404e+000,6.809856e+000,1.204198e+001,9.057327e+000,5.350208e+000,8.003925e+000,6.635332e+000,9.964612e+000,5.380693e+000
'sample27',3.364259e+000,1.217319e+001,7.600773e+000,6.862419e+000,8.110391e+000,6.891469e+000,1.133943e+000,7.351267e+000,5.386835e+000,-1.116963e+000,3.005448e+000,1.198057e+000,4.937037e+000,4.428585e+000
'sample27',6.153662e+000,1.064641e+001,6.712835e+000,6.176573e+000,8.584584e+000,4.378068e+000,-1.329630e+000,4.407955e+000,1.812958e+000,-1.530271e+000,5.151893e+000,4.476143e+000,6.488001e+000,6.937521e+000
'sample27',7.394800e+000,7.570440e+000,2.383185e+000,3.375789e+000,1.225497e+001,4.849473e+000,4.529959e-001,2.710564e+000,5.818735e+000,1.304260e+000,2.014831e+000,1.417205e+000,9.274821e+000,1.112574e+001
'sample27',8.870599e+000,6.882337e+000,2.597272e+000,2.656205e+000,1.046464e+001,5.815550e+000,3.229452e+000,4.651033e+000,1.079919e+001,3.125417e+000,1.679121e+000,1.950517e+000,1.005643e+001,9.812629e+000
'sample27',1.013874e+001,8.565888e+000,3.195325e+000,4.079090e+000,1.079889e+001,5.881088e+000,3.124429e+000,8.838912e+000,1.509077e+001,1.501121e+000,1.814013e+000,2.422818e+000,6.108115e+000,4.836505e+000
'sample27',1.087658e+001,1.211602e+001,5.891394e+000,4.348481e+000,8.378432e+000,5.388126e+000,3.384563e+000,5.811860e+000,9.817544e+000,-9.935506e-002,4.215200e+000,6.028712e+000,4.304289e+000,4.670611e-001
'sample27',9.000328e+000,1.531897e+001,8.522563e+000,4.890465e+000,1.365832e+001,2.830264e+000,9.187193e-001,3.877962e+000,8.403953e+000,7.453040e+000,1.248196e+001,9.230143e+000,2.437271e+000,2.876559e+000
'sample27',5.812884e+000,1.416363e+001,8.713711e+000,4.091558e+000,1.457853e+001,2.763153e+000,-3.752383e+000,-4.616999e+000,1.028415e+001,1.581647e+001,1.552864e+001,9.278694e+000,3.574226e+000,2.165916e+000
'sample27',5.068296e+000,1.216129e+001,5.827177e+000,5.936340e+000,1.395035e+001,1.978072e+000,-6.226283e+000,-4.320406e+000,1.194230e+001,1.604042e+001,1.441967e+001,6.689996e+000,2.857981e+000,2.452446e+000
'sample27',4.596090e+000,9.035614e+000,1.323117e+000,5.608997e+000,1.023048e+001,3.495539e+000,-9.792741e-001,-4.720958e+000,9.811337e+000,1.478695e+001,1.238652e+001,3.977606e+000,2.043690e+000,-1.905348e+000
'sample27',3.870652e+000,7.255479e+000,9.420976e-001,5.535573e+000,9.775781e+000,1.391712e+000,-2.223238e+000,-5.101778e+000,5.943539e+000,1.047638e+001,7.130398e+000,-9.208426e-001,1.572546e+000,5.592149e-001
'sample27',3.720445e+000,5.884699e+000,3.687295e+000,5.813688e+000,1.398691e+001,6.053789e+000,1.586762e+000,-2.486079e+000,6.319174e+000,8.494267e+000,5.011589e+000,-2.671952e+000,2.999442e+000,2.773308e+000
'sample27',5.286408e+000,8.964198e+000,8.407191e+000,1.000738e+001,1.885969e+001,9.966507e+000,4.426109e+000,-9.674390e-001,8.031016e+000,5.166074e+000,2.742573e+000,-1.217430e+000,2.820256e+000,1.515974e+000
'sample27',6.036278e+000,1.259593e+001,1.285118e+001,1.249886e+001,2.266295e+001,1.727599e+001,1.669473e+001,5.891648e+000,1.092612e+001,3.536947e+000,2.335710e+000,-1.505117e+000,-5.291945e-001,-1.588130e+000
'sample27',8.451760e+000,1.431905e+001,1.462917e+001,1.497721e+001,1.863130e+001,1.711795e+001,1.913775e+001,5.208434e+000,5.467950e+000,9.250329e-001,1.391068e+000,-3.969662e+000,-4.988662e+000,-3.059653e+000
'sample27',9.024734e+000,1.260192e+001,1.441310e+001,1.260248e+001,1.792299e+001,1.571608e+001,2.042858e+001,5.030007e+000,2.292140e-001,-3.821189e+000,-5.111962e+000,-9.451675e+000,-4.888968e+000,-9.823673e-001
'sample27',6.601227e+000,9.726561e+000,1.311870e+001,1.157051e+001,1.492757e+001,1.306768e+001,1.613312e+001,3.303209e+000,6.215137e-001,-2.180659e+000,-2.884926e+000,-5.669489e+000,-5.365532e+000,-1.000651e+000
'sample27',2.611458e+000,3.583909e+000,9.853151e+000,4.096860e+000,1.567272e+001,1.066712e+001,8.286559e+000,-3.722766e+000,1.509234e+000,2.577166e+000,6.289929e-001,1.740273e+000,-1.256951e+000,2.482155e+000
'sample27',-4.250911e-001,-3.206818e+000,8.236572e+000,2.309125e+000,1.314298e+001,1.219563e+001,-9.193279e-001,-8.085267e+000,1.737645e+000,7.958113e+000,9.256085e+000,1.225166e+001,2.405687e+000,4.672728e+000
'sample27',2.011003e+000,-1.153000e+001,9.155809e-001,-2.150645e+000,1.180817e+001,1.311742e+001,-6.287104e+000,-1.025894e+001,-5.697065e+000,1.981084e+000,1.266793e+001,1.413988e+001,8.159781e+000,7.295240e+000
'sample27',9.607089e+000,-7.625784e+000,1.146470e+000,1.547360e+000,1.536215e+001,2.048394e+001,-5.643053e+000,-1.299628e+001,-8.925151e+000,-6.395509e+000,1.131590e+001,1.149905e+001,5.691715e+000,-3.005693e+000
'sample27',2.185940e+001,3.264179e+000,-6.306182e-001,-5.067332e+000,1.231339e+001,2.257427e+001,-5.996098e+000,-1.431474e+001,-6.966938e+000,-1.307348e+001,1.000829e+001,4.498798e+000,5.651873e+000,-7.562330e+000
'sample27',3.304818e+001,1.824764e+001,3.449779e+000,-9.572819e+000,1.742656e+000,2.901449e+001,-7.117861e+000,-1.751939e+001,-4.611536e+000,-1.823924e+001,1.223324e+001,1.429547e+000,7.231251e+000,-1.270556e+001
'sample27',3.780728e+001,2.632734e+001,1.050238e+000,-1.163054e+001,-9.553473e+000,2.377262e+001,-8.410950e+000,-1.407642e+001,-2.709176e+000,-2.002505e+001,1.792446e+001,1.282111e+000,1.336502e+001,-1.188643e+001
'sample27',3.498207e+001,2.628771e+001,5.051903e+000,-8.886147e+000,-9.428076e+000,1.974210e+001,-6.817392e+000,-1.162781e+001,-5.179342e+000,-1.671614e+001,2.265192e+001,1.514909e+000,1.308073e+001,-9.861950e+000
'sample27',3.004487e+001,2.577796e+001,8.556111e+000,-2.541215e+000,-9.036735e-001,1.467611e+001,-2.067897e+000,-1.145002e+001,-6.407602e+000,-6.410967e+000,1.948202e+001,1.699148e+000,8.294835e+000,-5.239334e+000
'sample27',2.344630e+001,2.191508e+001,1.554743e+001,3.802819e+000,8.933122e+000,1.324061e+001,1.615926e+000,-1.226591e+001,-1.011522e+001,4.593863e-001,1.422189e+001,2.490791e+000,6.351469e+000,-7.785478e-001
'sample27',1.855875e+001,1.967259e+001,1.825594e+001,9.366963e+000,1.346970e+001,1.297925e+001,6.025310e-001,-9.104896e+000,-5.944526e+000,-1.183710e+000,8.122039e+000,5.192869e+000,6.279092e+000,2.744090e-001
'sample27',1.694486e+001,1.501196e+001,2.053475e+001,1.379822e+001,1.488613e+001,1.106980e+001,-5.150398e+000,-5.284002e+000,-4.100984e+000,-6.138393e+000,7.103571e+000,6.348999e+000,6.753792e+000,-1.214957e+000
'sample27',2.014520e+001,1.430331e+001,1.948386e+001,1.028729e+001,1.309825e+001,1.000792e+001,-1.170744e+001,-3.740808e+000,-5.351086e-001,-7.165401e+000,8.735218e+000,2.511016e+000,5.939663e+000,2.253949e+000
'sample27',2.748701e+001,1.408028e+001,1.546642e+001,5.980028e+000,1.447544e+001,6.878443e+000,-1.924503e+001,-4.052677e+000,-3.755924e+000,-2.536959e+000,6.603554e+000,9.312308e-001,5.608545e+000,4.240332e+000
'sample27',3.459988e+001,1.577060e+001,1.436463e+001,-4.363892e+000,1.610658e+001,5.000286e+000,-2.934509e+001,-3.807238e+000,-2.510098e+000,4.667139e+000,2.230236e+000,-2.078727e+000,7.912256e+000,7.627854e+000
'sample27',3.884875e+001,1.484203e+001,1.774017e+001,-1.024704e+001,1.318471e+001,1.560015e+000,-3.562096e+001,-2.382625e-001,-2.769666e-001,7.090778e+000,-5.683132e-001,-5.327311e-001,8.033005e+000,7.638367e+000
'sample27',3.990561e+001,1.170093e+001,2.515371e+001,-1.292281e+001,7.716101e+000,-1.008983e+000,-3.607700e+001,2.461182e+000,-1.297043e+000,1.014546e+001,4.298556e-001,-1.929340e+000,1.433102e+001,4.589301e+000
'sample27',3.755604e+001,9.930972e+000,2.816575e+001,-9.952713e+000,7.018209e+000,-8.726985e+000,-2.823328e+001,3.224312e+000,-3.056233e+000,1.175125e+001,-3.471613e-002,-2.037940e+000,1.995856e+001,1.880820e+000
'sample27',3.024464e+001,1.405574e+001,2.825951e+001,-7.266190e+000,1.264616e+001,-1.839086e+001,-1.806291e+001,2.449351e+000,-3.108888e+000,1.393013e+001,4.460578e-001,-5.008755e+000,2.362241e+001,4.050395e-001
'sample27',1.659811e+001,2.545103e+001,2.289841e+001,-1.498358e+000,2.014926e+001,-2.425814e+001,-5.925275e+000,-1.771474e+000,-8.026710e-001,1.476133e+001,-9.004645e-001,-2.922557e+000,2.071053e+001,2.254697e+000
'sample27',1.499242e+000,3.895389e+001,1.981927e+001,4.851381e+000,2.538523e+001,-2.280273e+001,3.663110e+000,-5.081790e+000,1.495414e+000,1.062266e+001,2.930180e+000,7.611049e-001,1.510715e+001,4.029191e+000
'sample27',-1.207288e+001,4.781420e+001,1.553222e+001,1.302769e+001,2.792631e+001,-1.324005e+001,1.115193e+001,-3.226963e+000,2.293949e+000,-1.652520e+000,8.655576e+000,9.938916e+000,8.170107e+000,1.243338e+000
'sample27',-2.143562e+001,5.038585e+001,1.490885e+001,1.821212e+001,3.319079e+001,-2.701690e+000,1.360455e+001,-3.348717e+000,4.777399e+000,-1.135541e+001,1.364740e+001,1.263063e+001,4.692060e+000,-2.822660e-001
'sample27',-2.729415e+001,4.841015e+001,1.596638e+001,2.007598e+001,3.616953e+001,-9.636199e-001,1.960543e+001,-7.913859e-001,7.163396e+000,-1.860116e+001,1.351252e+001,1.317568e+001,1.081888e+000,-2.110542e+000
'sample27',-2.823079e+001,4.671747e+001,2.402633e+001,1.233192e+001,3.840129e+001,-2.453822e+000,1.717007e+001,-3.396837e+000,4.938306e+000,-7.512243e+000,1.144913e+001,7.852548e+000,-1.801753e-001,-1.079909e+000
'sample27',-2.368298e+001,4.325479e+001,3.468808e+001,6.743659e+000,2.962677e+001,-1.205395e+001,1.838034e+001,-1.019174e+000,-7.074187e-001,-5.868248e+000,7.667536e+000,7.178559e+000,1.862592e+000,-1.250540e+000
'sample27',-1.470253e+001,3.893153e+001,4.275177e+001,1.784774e+000,2.030096e+001,-1.626748e+001,1.163974e+001,-3.288520e+000,-1.363069e+001,2.238155e+000,4.968100e+000,6.581167e+000,6.563951e+000,-2.174103e+000
'sample27',-1.786688e+000,2.957083e+001,4.592944e+001,2.450456e+000,6.995802e+000,-1.818381e+001,9.315298e+000,-8.727424e+000,-1.947951e+001,-1.205790e+000,2.857961e+000,2.791837e+000,1.202701e+001,-6.704331e-001
'sample27',8.781555e+000,1.913856e+001,5.019702e+001,1.174952e-001,-3.511876e+000,-1.288005e+001,2.555364e+000,-1.604089e+001,-2.382307e+001,-2.004792e+000,8.824791e+000,-6.556221e+000,9.934260e+000,-2.900860e-001
'sample27',1.678741e+001,8.706012e+000,5.423494e+001,4.171656e-001,-1.325475e+001,-7.601970e+000,-5.158665e+000,-1.945671e+001,-2.400371e+001,-8.526034e+000,1.454964e+001,-1.599280e+001,8.876758e+000,1.178510e+000
'sample27',2.068795e+001,4.701616e+000,5.697718e+001,-9.287587e-001,-1.681087e+001,-6.735216e+000,-1.476044e+001,-1.810996e+001,-2.920822e+001,-1.630743e+001,2.246768e+001,-2.162651e+001,1.061236e+001,2.203654e+000
'sample27',2.392595e+001,3.839352e+000,5.435584e+001,-1.302901e+000,-1.959246e+001,-1.021681e+001,-2.284844e+001,-1.430754e+001,-3.386371e+001,-1.545997e+001,2.597311e+001,-2.290253e+001,1.209910e+001,3.982290e+000
'sample27',2.611894e+001,4.278909e+000,4.999933e+001,-9.030816e-001,-2.230106e+001,-1.821972e+001,-2.223556e+001,-1.448076e+001,-3.670189e+001,-1.252131e+001,3.091483e+001,-1.803149e+001,1.583609e+001,4.869344e+000
'sample27',2.639802e+001,2.154713e+000,4.688855e+001,1.157539e+000,-2.737168e+001,-2.305032e+001,-2.121825e+001,-1.262138e+001,-3.992714e+001,-7.095806e+000,3.060856e+001,-1.435375e+001,1.723699e+001,3.712101e+000
'sample27',2.698307e+001,-1.009021e+000,4.272663e+001,1.799752e+000,-2.847251e+001,-2.461070e+001,-1.983366e+001,-1.088890e+001,-3.836419e+001,-5.277772e+000,2.999363e+001,-1.244645e+001,2.190371e+001,2.359277e+000
'sample27',2.958534e+001,-2.400489e+000,3.933492e+001,-5.189900e+000,-2.198712e+001,-2.226246e+001,-2.819601e+001,-3.878072e+000,-3.630716e+001,-3.296342e+000,2.758455e+001,-1.274265e+001,2.250555e+001,3.319065e+000
'sample27',3.532519e+001,4.329731e-001,3.273523e+001,-1.093333e+001,-1.512125e+001,-1.376212e+001,-3.156786e+001,-7.738365e+000,-2.337331e+001,1.078546e+000,2.110660e+001,-1.018383e+001,1.671976e+001,6.637434e+000
'sample27',4.059183e+001,7.659161e+000,2.468275e+001,-8.343586e+000,-1.078671e+000,-4.963131e+000,-3.174124e+001,-1.453877e+001,-1.624323e+001,2.962882e+000,1.551419e+001,-6.699282e+000,9.161355e+000,6.230274e+000
'sample27',4.414560e+001,1.263505e+001,2.023351e+001,7.974218e-001,6.473331e+000,5.715641e+000,-2.164905e+001,-2.502188e+001,-1.608705e+001,2.321220e+000,1.286182e+001,-9.850415e+000,6.515141e+000,4.060220e+000
'sample27',4.279009e+001,1.527014e+001,2.011742e+001,1.124142e+001,1.341950e+001,7.945348e+000,-1.340892e+001,-2.582463e+001,-2.513096e+001,6.447074e-001,1.286650e+001,-1.054426e+001,9.692846e+000,-1.080822e+000
'sample27',4.142592e+001,1.403546e+001,2.601517e+001,1.326083e+001,1.315429e+001,1.099265e+001,-9.949833e+000,-2.499044e+001,-3.132065e+001,-3.855123e+000,1.337476e+001,-1.306693e+001,1.511260e+001,-1.056418e+000
'sample27',3.962951e+001,1.406568e+001,2.549841e+001,1.027225e+001,1.420520e+001,1.158530e+001,-1.396369e+001,-1.947252e+001,-2.491354e+001,-8.122178e+000,9.935265e+000,-9.809426e+000,1.008648e+001,-5.777145e-001
'sample27',4.076300e+001,1.170697e+001,2.333745e+001,-1.622855e-001,1.311602e+001,1.572269e+001,-2.207375e+001,-1.587060e+001,-1.212449e+001,-8.078257e+000,7.360268e+000,-1.142909e+001,3.964210e+000,-2.403405e+000
'sample27',4.119353e+001,8.566258e+000,1.816240e+001,-1.040912e+001,1.148838e+001,1.818530e+001,-2.776893e+001,-1.167905e+001,1.096200e+000,-1.910579e+000,-4.950126e-001,-1.528638e+001,-3.078065e+000,-1.723715e+000
'sample27',4.071053e+001,4.857121e+000,1.641315e+001,-1.658874e+001,1.126954e+001,1.647283e+001,-2.668444e+001,-9.751073e+000,6.031359e+000,9.377994e+000,-1.173038e+001,-1.780754e+001,-5.064763e+000,3.704801e-001
'sample27',3.748149e+001,3.441469e+000,1.749119e+001,-1.619007e+001,1.175056e+001,1.147573e+001,-1.806533e+001,-6.219062e+000,4.756508e+000,1.370019e+001,-1.956595e+001,-1.889054e+001,-4.344346e+000,4.660069e+000
'sample27',3.403244e+001,4.499315e+000,2.086721e+001,-1.452542e+001,1.320473e+001,6.947670e+000,-1.349417e+001,1.168560e+000,1.189326e+000,1.469384e+001,-2.510156e+001,-1.272726e+001,-5.043423e+000,6.102215e+000
'sample27',3.075999e+001,5.519287e+000,2.421609e+001,-9.127109e+000,1.242015e+001,2.375925e+000,-7.841322e+000,5.321025e+000,7.957816e-001,1.042536e+001,-2.606666e+001,-7.956565e+000,3.922704e-001,1.925029e+000
'sample27',2.823044e+001,6.148337e+000,3.027533e+001,-5.270156e+000,1.441830e+001,-2.652187e+000,-6.445263e+000,1.054496e+001,-2.214795e+000,1.014260e+001,-2.891807e+001,1.790028e-001,-7.065647e-001,3.285131e+000
'sample27',2.508709e+001,6.391538e+000,3.491414e+001,5.587961e-001,1.645056e+001,-9.981078e+000,-1.036425e+000,9.441957e+000,-4.240301e+000,1.110911e+001,-2.496386e+001,3.655585e+000,3.608180e+000,-3.470109e-001
'sample27',2.269012e+001,7.698224e+000,4.068087e+001,-2.359546e+000,1.485343e+001,-6.324545e+000,2.482650e+000,1.132542e+001,-7.459418e+000,1.043063e+001,-1.884527e+001,8.505012e+000,-1.958376e-001,-4.137758e-001
'sample27',2.222094e+001,9.746910e+000,4.129948e+001,-3.804854e+000,1.260209e+001,-3.846996e+000,5.264431e+000,1.567766e+001,-8.124176e+000,7.450555e+000,-1.061361e+001,4.731118e+000,2.973073e+000,-5.514087e+000
'sample27',2.382248e+001,1.002541e+001,3.776229e+001,-4.684767e+000,9.423950e+000,-2.842459e+000,1.209825e+001,2.048887e+001,-7.110101e+000,8.961134e-001,-1.011034e+001,5.986517e+000,1.958145e+000,-5.432419e+000
'sample27',2.525477e+001,1.003568e+001,3.784140e+001,-3.096370e+000,4.543318e+000,-3.384931e+000,1.548820e+001,2.388058e+001,-1.039524e+001,-4.146452e-001,-7.996565e+000,1.097568e-001,3.392869e+000,-5.081888e+000
'sample27',2.641605e+001,1.085802e+001,3.508396e+001,-6.448936e-001,3.874137e+000,-3.757085e+000,1.510922e+001,2.217525e+001,-9.263898e+000,-3.320750e+000,-8.759873e+000,-1.900308e+000,6.547104e+000,-5.742884e+000
'sample27',2.707612e+001,1.441651e+001,3.655888e+001,-1.005526e+000,4.101378e+000,-6.128222e+000,1.221284e+001,2.285538e+001,-1.043788e+001,-6.022583e+000,-5.279179e+000,-5.253629e+000,9.868793e+000,-7.732643e+000
'sample27',2.833253e+001,1.842523e+001,3.417555e+001,3.573103e+000,1.019010e+001,-1.239370e+001,7.972600e+000,2.056786e+001,-9.889155e+000,-6.910734e+000,-4.719193e+000,-4.390276e+000,1.421508e+001,-6.293385e+000
'sample27',3.120600e+001,2.365063e+001,3.184600e+001,6.269459e+000,1.336557e+001,-1.180902e+001,6.939253e+000,1.498782e+001,-1.397270e+001,-8.824023e+000,-7.641363e-001,-2.228776e+000,1.505141e+001,-1.055925e+000
'sample27',3.443454e+001,2.704206e+001,2.790680e+001,1.021676e+001,1.478923e+001,-5.084445e+000,5.236215e+000,3.995262e+000,-1.829239e+001,-5.766187e+000,1.432539e+000,-1.314306e-002,1.546587e+001,2.688731e+000
'sample27',3.664592e+001,2.960633e+001,2.457599e+001,1.020113e+001,1.891468e+001,-9.940243e-001,3.090060e+000,-2.053408e+000,-1.900914e+001,-9.241735e+000,2.711712e+000,3.522758e+000,1.788061e+001,2.137766e+000
'sample27',3.151714e+001,2.629409e+001,3.093943e+001,1.103428e+001,1.467168e+001,1.443224e+000,6.931829e+000,-1.104100e+001,-1.466959e+001,-5.441956e+000,5.191789e-001,4.444481e+000,1.550530e+001,-4.499637e-001
'sample27',2.661098e+001,2.750595e+001,3.458174e+001,1.324117e+001,8.454207e+000,2.987846e+000,6.825368e+000,-1.667105e+001,-8.055589e+000,-5.504509e+000,-1.500619e+000,3.745988e+000,1.928135e+001,-7.682613e-001
'sample27',2.070121e+001,2.791421e+001,3.800708e+001,1.429662e+001,3.440631e-001,9.240955e+000,5.389774e+000,-2.255705e+001,-2.712233e+000,-5.383115e+000,-8.400038e-001,1.709981e+000,1.924311e+001,-2.211995e-001
